"ID","DT","YEAR","MONTH_NBR","MONTH","DOMESTIC_FARE_AMT","DOMESTIC_FARE_AMT_PY","DOMESTIC_FARE_VAR","YTD_DOM_FARE_AMT","YTD_DOM_FARE_AMT_PY","YTD_DOM_FARE_VAR","INTERNATIONAL_FARE_AMT","INTERNATIONAL_FARE_AMT_PY","INTERNATIONAL_FARE_VAR","YTD_INTL_FARE_AMT","YTD_INTL_FARE_AMT_PY","YTD_INTL_FARE_VAR","TOTAL_FARE_AMT","TOTAL_FARE_AMT_PY","TOTAL_FARE_VAR","YTD_TOT_FARE_AMT","YTD_TOT_FARE_AMT_PY","YTD_TOT_FARE_VAR","TOT_AIRLINE_FEE_AMT","TOT_AIRLINE_FEE_AMT_PY","TOT_AIRLINE_FEE_VAR","YTD_TOT_AIRLINE_FEE_AMT","YTD_TOT_AIRLINE_FEE_AMT_PY","YTD_TOT_AIRLINE_FEE_VAR","TOT_GOVT_FEE_AMT","TOT_GOVT_FEE_AMT_PY","TOT_GOVT_FEE_VAR","YTD_TOT_GOVT_FEE_AMT","YTD_TOT_GOVT_FEE_AMT_PY","YTD_TOT_GOVT_FEE_VAR","TOT_TAXES_AMT","TOT_TAXES_AMT_PY","TOT_TAXES_VAR","YTD_TOT_TAX_AMT","YTD_TOT_TAX_AMT_PY","YTD_TOT_TAX_VAR","TOT_CREDIT_SALES_AMT","TOT_CREDIT_SALES_AMT_PY","TOT_CREDIT_SALES_VAR","YTD_TOT_CREDIT_SALES_AMT","YTD_TOT_CREDIT_SALES_AMT_PY","YTD_TOT_CREDIT_SALES_VAR","TOT_CASH_SALES_AMT","TOT_CASH_SALES_AMT_PY","TOT_CASH_SALES_VAR","YTD_TOT_CASH_SALES_AMT","YTD_TOT_CASH_SALES_AMT_PY","YTD_TOT_CASH_SALES_VAR","TOT_SALES_AMT","TOT_SALES_AMT_PY","TOT_SALES_VAR","YTD_TOT_SALES_AMT","YTD_TOT_SALES_AMT_PY","YTD_TOT_SALES_VAR","TOT_CANCEL_PENALTY_AMT","TOT_CANCEL_PENALTY_AMT_PY","TOT_CANCEL_PENALTY_VAR","YTD_TOT_CANCEL_PENALTY_AMT","YTD_TOT_CANCEL_PENALTY_AMT_PY","YTD_TOT_CANCEL_PENALTY_VAR","EMD_SALES_AMT","EMD_SALES_AMT_PY","EMD_SALES_VAR","YTD_EMD_SALES_AMT","YTD_EMD_SALES_AMT_PY","YTD_EMD_SALES_VAR","TOT_AVG_DAILY_SALES_AMT","CREDIT_FLT_CNT","CREDIT_FLT_CNT_PY","CREDIT_FLT_VAR","YTD_CREDIT_FLT_CNT","YTD_CREDIT_FLT_CNT_PY","YTD_CREDIT_FLT_VAR","CASH_FLT_CNT","CASH_FLT_CNT_PY","CASH_FLT_VAR","YTD_CASH_FLT_CNT","YTD_CASH_FLT_CNT_PY","YTD_CASH_FLT_VAR","DOM_FLT_CNT","DOM_FLT_CNT_PY","DOM_FLT_VAR","YTD_DOM_FLT_CNT","YTD_DOM_FLT_CNT_PY","YTD_DOM_FLT_VAR","INTL_FLT_CNT","INTL_FLT_CNT_PY","INTL_FLT_VAR","YTD_INTL_FLT_CNT","YTD_INTL_FLT_CNT_PY","YTD_INTL_FLT_VAR","TOT_FLT_CNT","TOT_FLT_CNT_PY","TOT_FLT_VAR","YTD_TOT_FLT_CNT","YTD_TOT_FLT_CNT_PY","YTD_TOT_FLT_VAR","EMD_TRAN_CNT","EMD_TRAN_CNT_PY","EMD_TRAN_VAR","YTD_EMD_TRAN_CNT","YTD_EMD_TRAN_CNT_PY","YTD_EMD_TRAN_VAR","CARR_CNT","RETAIL_LOCATIONS_CNT","STP_LOCATIONS_CNT","VTC_LOCATIONS_CNT","SEG_CNT","DIST_ORIG_DEST_PAIR_CNT","MTHLY_LOGIN_CNT","CORPORATE_TRAN_CNT","CORPORATE_TRAN_CNT_PY","CORPORATE_TRAN_VAR","ONLINE_TRAN_CNT","ONLINE_TRAN_CNT_PY","ONLINE_TRAN_VAR","LEISURE_TRAN_CNT","LEISURE_TRAN_CNT_PY","LEISURE_TRAN_VAR","ALL_TRAN_CNT","ALL_TRAN_CNT_PY","ALL_TRAN_VAR","TYPE","AVG_TKT_PRICE","AVG_TKT_PRICE_PY","AVG_TKT_PRICE_VAR","TKT_CNT","TKT_CNT_PY","TKT_CNT_VAR"
"80","2015-08-01","2015","8","Aug","2967563426.0000","3053480930.0000","-0.0281375603678651","26092297091.0000","26733162565.0000","-0.0239726770987823","2562495056.0000","2610488040.0000","-0.0183846787514874","23257884723.0000","23633324877.0000","-0.015886048871836","5530058482.0000","5663968971.0000","-0.0236425181150591","49350181814.0000","50366487443.0000","-0.0201782113582997","544077726.2000","548983829.0000","-0.00893669820646029","5148338232.0000","5182134827.0000","-0.00652175138784748","800166351.9000","777823598.0000","0.0287247056497764","6987046260.7000","6646250359.0000","0.0512764165193555","1344244078.0000","1326807426.0000","0.0131418106790126","12135384491.0000","11828385183.0000","0.0259544564410386","6313152141.0000","6438838222.0000","-0.0195199936178797","55962689963.0000","56703819625.0000","-0.0130701893964343","669836956.9000","661036926.0000","0.0133124649378513","6459031367.2000","6413876442.0000","0.00704019255879516","6982989098.0000","7099875148.0000","-0.0164631134440338","62421721329.0000","63117696065.0000","-0.0110266181972686","108686538.0000","109098751.0000","-0.0037783475633007","936155023.6000","922823415.0000","0.014446543491747","1690764.6500","432014.2700","2.91367778198623","10100439.1800","1389504.7000","6.26909320997619","15245.0000","19283519","18315546","0.0528498031126126","162713653","157501459","0.0330929886814572","2971804","2769917","0.0728855774378799","26405469","25525066","0.0344917031752239","15415320","14876242","0.0362375121351212","126871831","125966090","0.00719035575367942","6840003","6209221","0.101587944767951","62247291","57060435","0.0909010946025911","22255323","21085463","0.055481826507675","189119122","183026525","0.0332880548324894","17055","5699","1.99263028601509","95383","27884","2.42070721560752","206","12780","306","1658","2244752842","844110","0","7352690","7195032","0.0219120637684447","8554295","7732288","0.106308378580829","4203927","3877064","0.0843068363070612","22255323","21085463","0.055481826507675","M","488.0831","516.5096","-0.0550357631300561","165913483","153170917","0.0831918111451928"
"81","2015-09-01","2015","9","Sep","3119557696.0000","3258391760.0000","-0.0426081558713492","29211854787.0000","29991554325.0000","-0.0259973034258537","2674910246.0000","2736140563.0000","-0.0223783521314654","25932794969.0000","26369465440.0000","-0.0165597012951811","5794467942.0000","5994532323.0000","-0.0333744769766921","55144649756.0000","56361019766.0000","-0.0215817601429167","533132886.6000","567900107.0000","-0.0612206618231893","5681471118.6000","5750034934.0000","-0.0119240693642714","814632058.5000","807319607.0000","0.00905769095237644","7801678319.2000","7453569966.0000","0.0467035735611152","1347764945.0000","1375219714.0000","-0.0199639146534224","13483149436.0000","13203604897.0000","0.0211718345997702","6632245465.0000","6839861333.0000","-0.0303538124374429","62594935428.0000","63543680958.0000","-0.0149306038884824","625951294.1000","650658733.0000","-0.0379729613188793","7084982661.3000","7064535175.0000","0.00289438523462373","7258196760.0000","7490520065.0000","-0.0310156441720979","69679918089.0000","70608216130.0000","-0.0131471674527348","115963872.5000","120768028.0000","-0.0397800277073333","1052118896.1000","1043591443.0000","0.00817125624898402","1877885.8200","463747.9000","3.04936781384886","11978325.0000","1853252.6000","5.46340655342936","16372.7300","19987966","19478189","0.0261716836200737","182701619","176979648","0.0323312373183158","2837199","2808074","0.0103718776641926","29242668","28333140","0.0321012072788261","15861260","15737845","0.00784192499036558","142733091","141703935","0.00726271998021791","6963905","6548418","0.0634484542678858","69211196","63608853","0.0880748942289527","22825165","22286263","0.0241809046227266","211944287","205312788","0.0322994932005891","20790","6961","1.98663985059618","116173","34845","2.33399339933993","206","12796","306","1675","2211455811","847494","0","8099028","8003428","0.0119448816182266","8200637","7822883","0.0482883356430104","4262587","4069920","0.0473392597397492","22825165","22286263","0.0241809046227266","M","498.9634","522.3841","-0.0448342512721961","167452195","163278118","0.0255642155307057"
"82","2015-10-01","2015","10","Oct","3154472773.0000","3254156194.0000","-0.0306326479299905","32366327560.0000","33245710519.0000","-0.0264510201548386","2701052358.0000","2756410042.0000","-0.020083254362197","28633847327.0000","29125875482.0000","-0.0168931627584577","5855525131.0000","6010566236.0000","-0.0257947585822096","61000174887.0000","62371586002.0000","-0.0219877544072075","533686922.9000","562917018.0000","-0.0519261172878593","6215158041.5000","6312951952.0000","-0.0154909955348255","823873956.2000","798113806.0000","0.0322762869234215","8625552275.4000","8251683772.0000","0.045308147249732","1357560879.0000","1361030824.0000","-0.00254949773275671","14840710315.0000","14564635721.0000","0.0189551320945118","6693031089.0000","6881901518.0000","-0.0274445120299962","69287966517.0000","70425582476.0000","-0.0161534476393956","640569299.0000","616488422.0000","0.0390613613178286","7725551960.3000","7681023597.0000","0.00579719131671351","7333600388.0000","7498389940.0000","-0.0219766580984184","77013518477.0000","78106606070.0000","-0.0139948161621613","120514378.9000","126792880.0000","-0.0495177733954777","1172633275.0000","1170384323.0000","0.00192155000353674","2290196.8700","597971.9500","2.82994030071143","14268521.8700","2451224.5500","4.82097705818098","16545.0700","20024213","19301780","0.0374283097206579","202725832","196281428","0.0328324695090358","2848938","2740789","0.0394590754706035","32091606","31073929","0.0327501874642244","15745000","15489625","0.01648684199908","158478091","157193560","0.00817165156129806","7128151","6552944","0.0877784092157662","76339347","70161797","0.0880472032379672","22873151","22042569","0.0376808166053603","234817438","227355357","0.0328212235614928","37370","6396","4.84271419637273","153543","41241","2.7230668509493","207","12791","306","1678","2247130646","850470","0","8092540","8101106","-0.00105738648525275","8297270","7616290","0.0894109861888137","4278335","4001422","0.0692036481030994","22873151","22042569","0.0376808166053603","M","508.4940","534.1812","-0.048087053606529","168679776","158198504","0.0662539261433218"
"83","2015-11-01","2015","11","Nov","2541386046.0000","2589636505.0000","-0.018632135786949","34907713606.0000","35835347024.0000","-0.0258859895337064","2199336372.0000","2189022305.0000","0.00471172311786928","30833183699.0000","31314897787.0000","-0.0153829046888979","4740722419.0000","4778658811.0000","-0.0079387111531533","65740897306.0000","67150244813.0000","-0.0209879727307734","428690746.6000","480315073.0000","-0.10748012981887","6643848788.1000","6793267025.0000","-0.0219950483839548","685880117.4000","659228972.0000","0.040427752013302","9311432392.8000","8910912744.0000","0.0449470958033657","1114570864.0000","1139544046.0000","-0.0219150651417646","15955281179.0000","15704179767.0000","0.01598946367945","5383446573.0000","5458245272.0000","-0.0137037995312718","74671413090.0000","75883827748.0000","-0.0159772469837218","573718513.5000","559265186.0000","0.0258434243035468","8299270473.8000","8240288783.0000","0.00715772133152436","5957165086.0000","6017510458.0000","-0.0100282953259805","82970683563.0000","84124116528.0000","-0.0137110856268676","101871803.6000","99307602.0000","0.0258207986937395","1274505078.6000","1269691925.0000","0.00379080429293901","2281537.5600","546114.3600","3.17776518456684","16550059.4300","2997338.9100","4.52158428757728","13467.0900","16606158","15830869","0.0489732433513283","219331990","212112297","0.0340371260983516","2563606","2430936","0.0545756860731833","34655212","33504865","0.0343337303403551","12936372","12614379","0.0255258701201224","171414463","169807939","0.00946082974365527","6233392","5647426","0.103758066064079","82572739","75809223","0.0892175876805913","19169764","18261805","0.0497190173698602","253987202","245617162","0.0340775861582506","38157","6526","4.84692001225866","191700","47767","3.01323089161974","208","12755","304","1686","2246966518","853392","0","6319670","5934148","0.064966697830927","7344785","6983541","0.0517279128167215","3735016","3525700","0.059368636015543","19169764","18261805","0.0497190173698602","M","501.9162","523.2010","-0.0406818794306586","155058834","143558399","0.0801098025619525"
"84","2015-12-01","2015","12","Dec","2155368563.0000","2277395932.0000","-0.0535819737294587","37063082169.0000","38112742956.0000","-0.02754094052511","2032818290.0000","2075048700.0000","-0.0203515271713864","32866001989.0000","33389946487.0000","-0.0156916842680174","4188186852.0000","4352444632.0000","-0.0377392003547491","69929084158.0000","71502689445.0000","-0.0220076377436183","396083875.0000","449169171.0000","-0.11818552881048","7039932663.1000","7242436196.0000","-0.0279606927033534","613676386.5000","607588821.0000","0.0100192190665733","9925108779.3000","9518501565.0000","0.0427175655247161","1009760262.0000","1056757992.0000","-0.0444735032578774","16965041441.0000","16760937759.0000","0.0121773426364765","4712241806.0000","4917091962.0000","-0.041660834815194","79383654896.0000","80800919710.0000","-0.017540206461593","571635860.9000","580234923.0000","-0.0148199664638249","8870906334.7000","8820523706.0000","0.00571197701852194","5283877666.0000","5497326884.0000","-0.0388278198666419","88254561229.0000","89621443412.0000","-0.0152517314044618","85930552.4600","88124260.0000","-0.024893344239146","1360435631.0600","1357816185.0000","0.00192916102263135","2904122.0100","814555.5100","2.56528434753329","19454181.4400","3811894.4200","4.10354676612476","11945.0200","14825471","14466768","0.0247949645698334","234157461","226579065","0.0334470265379549","2542844","2524992","0.00707012141028566","37198056","36029857","0.0324230817790923","11517505","11467280","0.00437985293809866","182931968","181275219","0.00913941248638072","5850810","5524480","0.059069812905468","88423549","81333703","0.0871698415108433","17368315","16991760","0.0221610357020109","271355517","262608922","0.0333065416566464","44359","6675","5.64554307116105","236059","54442","3.33597222732449","208","12755","304","1686","2246966518","853392","0","5243327","5265317","-0.0041763867208755","6829955","6469422","0.0557287807164226","3556186","3429690","0.0368826337074196","17368315","16991738","0.0221623591418371","M","475.9764","507.1628","-0.0614918917554679","145005867","136906847","0.0591571581514838"
"85","2016-01-01","2016","1","Jan","2998343274.0000","3177950635.0000","-0.0565167246532764","2998343274.0000","3177950635.0000","-0.0565167246532764","2744524009.0000","2862898955.0000","-0.0413479301437658","2744524009.0000","2862898955.0000","-0.0413479301437658","5742867283.0000","6040849590.0000","-0.0493278805506561","5742867283.0000","6040849590.0000","-0.0493278805506561","596961407.2000","656578513.0000","-0.0907996600857391","596961407.2000","656578513.0000","-0.0907996600857391","879448207.2000","882232173.0000","-0.00315559314792751","879448207.2000","882232173.0000","-0.00315559314792751","1476409614.0000","1538810685.0000","-0.0405514931812421","1476409614.0000","1538810685.0000","-0.0405514931812421","6554830403.0000","6911015254.0000","-0.0515387157905411","6554830403.0000","6911015254.0000","-0.0515387157905411","777175196.3000","785860357.0000","-0.011051786265381","777175196.3000","785860357.0000","-0.011051786265381","7332005600.0000","7696875611.0000","-0.0474049509749833","7332005600.0000","7696875611.0000","-0.0474049509749833","112728701.8000","117215335.0000","-0.0382768449196515","112728701.8000","117215335.0000","-0.0382768449196515","2797539.8900","862228.8600","2.24454448207637","2797539.8900","862228.8600","2.24454448207637","16766.1500","20911988","21033236","-0.00576459085991333","20911988","21033236","-0.00576459085991333","3411938","3301022","0.0336005031169135","3411938","3301022","0.0336005031169135","16113588","16498704","-0.0233421970598418","16113588","16498704","-0.0233421970598418","8210338","7835554","0.0478312063192979","8210338","7835554","0.0478312063192979","24323926","24334258","-0.000424586605435021","24323926","24334258","-0.000424586605435021","41966","7102","4.90903970712475","41966","7102","4.90903970712475","208","12602","294","1681","2253556932","859021","0","8095459","8084664","0.00133524411156728","9097126","8905873","0.0214749300826544","4789102","4779372","0.00203583232274031","24323926","24334256","-0.000424504451666819","M","473.6769","488.3937","-0.0301330668270291","177343204","175913952","0.00812472225056942"
"86","2016-02-01","2016","2","Feb","3143393462.0000","3173423143.0000","-0.0094628669568507","6141736736.0000","6351373778.0000","-0.0330065666621833","2840581301.0000","2878351085.0000","-0.0131220212144482","5585105310.0000","5741250040.0000","-0.0271969917547782","5983974764.0000","6051774228.0000","-0.0112032375045172","11726842047.0000","12092623818.0000","-0.0302483378715155","657612773.9000","675858773.0000","-0.0269967629761018","1254574181.1000","1332437286.0000","-0.0584366001447966","904476556.4000","878284906.0000","0.0298213600405425","1783924763.6000","1760517079.0000","0.0132959145237579","1562089330.0000","1554143679.0000","0.00511255883697481","3038498944.0000","3092954364.0000","-0.0176062798190061","6775918874.0000","6903795861.0000","-0.0185227068665784","13330749277.0000","13814811115.0000","-0.035039338140093","883955695.1000","815192906.0000","0.0843515548208169","1661130891.4000","1601053263.0000","0.0375238162204726","7659874570.0000","7718988767.0000","-0.00765828255285502","14991880170.0000","15415864378.0000","-0.0275031096280964","113810475.6000","113070860.0000","0.0065411689625426","226539177.4000","230286195.0000","-0.0162711342727253","2751271.4700","1191842.1200","1.30841939870358","5548811.3600","2054070.9800","1.70137274418823","17515.8900","21076592","20491146","0.028570681210314","41988580","41524382","0.0111789261547589","3721897","3340605","0.114138606629637","7133835","6641627","0.0741095517709742","16309518","15858626","0.0284319713448063","32423106","32357330","0.00203280060499429","8488971","7973125","0.0646980951634397","16699309","15808679","0.0563380406421055","24798489","23831751","0.0405651267504431","49122415","48166009","0.0198564510503662","31417","7338","3.2814118288362","73383","14440","4.08192520775623","204","12586","284","1707","2264607309","862270","0","7997617","7557487","0.058237612582066","9179065","8904947","0.0307826649613973","5145093","4845807","0.0617618489551895","24798489","23831749","0.0405652140763987","M","489.7091","509.5430","-0.0389248797451834","170270892","163090082","0.044029716043677"
"87","2016-03-01","2016","3","Mar","3420480460.0000","3589465052.0000","-0.0470779321018446","9562217196.0000","9940838830.0000","-0.038087493467591","3054615492.0000","3224177044.0000","-0.0525906455154328","8639720802.0000","8965427084.0000","-0.0363291429341126","6475095952.0000","6813642096.0000","-0.0496865170242426","18201937999.0000","18906265914.0000","-0.0372536765432062","714252963.9000","765229447.0000","-0.0666159454525016","1968827145.0000","2097666733.0000","-0.061420427741512","969933670.2000","970559485.0000","-0.00064479798474176","2753858433.8000","2731076564.0000","0.00834171773149894","1684186634.0000","1735788932.0000","-0.0297284405083417","4722685578.0000","4828743296.0000","-0.0219638343765044","7344136297.0000","7737634031.0000","-0.0508550459253428","20674885574.0000","21552445146.0000","-0.0407174019493036","935726794.3000","935393214.0000","0.000356620397718643","2596857685.7000","2536446477.0000","0.0238172613724741","8279863091.0000","8673027245.0000","-0.045331825081797","23271743261.0000","24088891623.0000","-0.0339222067494292","120580505.5000","123596216.0000","-0.0243996992594013","347119682.9000","353882411.0000","-0.0191100995409461","2727665.8500","1020450.3200","1.67300210166037","8276477.2100","3074521.3000","1.69195637382639","19106.6400","22301851","22172600","0.00582931185336857","64290431","63696982","0.00931675224424291","3955174","3832199","0.032089930611641","11089009","10473826","0.0587352701868448","17159205","17041304","0.00691854332274103","49582311","49398634","0.00371826071141967","9097820","8963495","0.0149857840050114","25797129","24772174","0.0413752543478824","26257025","26004799","0.00969920974970812","75379440","74170808","0.0162952519001815","33409","9305","2.59043524986566","106792","23745","3.49745209517793","207","12519","279","1647","2219996616","865547","0","8392314","8146634","0.0301572404013731","9732113","9759820","-0.0028388843236863","5564772","5361597","0.0378944930027378","26257025","26004798","0.00969924857712796","M","500.9106","531.5179","-0.057584702227338","184903569","187039073","-0.0114174218560204"
"88","2016-04-01","2016","4","Apr","3118377596.0000","3368200499.0000","-0.0741710308142793","12680594792.0000","13309039329.0000","-0.047219376355034","2891553602.0000","3140986642.0000","-0.0794123211683496","11531274404.0000","12106413726.0000","-0.0475069938147594","6009931197.0000","6509187141.0000","-0.0767001982252579","24211869196.0000","25415453055.0000","-0.0473563802461203","667016054.0000","716735728.5000","-0.0693696051737987","2635843199.0000","2814402461.5000","-0.063444821749066","908095354.2000","910542769.7000","-0.00268786440510242","3661953788.0000","3641619333.7000","0.00558390442181104","1575111408.0000","1627278498.0000","-0.0320578745826948","6297796986.0000","6456021794.0000","-0.024508096944011","6794347283.0000","7369118047.0000","-0.0779972257648921","27469232857.0000","28921563193.0000","-0.0502161769856034","904170265.5000","888911186.8000","0.0171660329249892","3501027951.2000","3425357663.8000","0.0220912076422564","7698517549.0000","8258029233.0000","-0.0677536574663758","30970260810.0000","32346920856.0000","-0.0425592300463011","113474943.2000","121563594.7000","-0.0665384362807099","460594626.1000","475446005.7000","-0.0312367322933638","3167794.5200","1033707.0300","2.06449934852431","11444271.7300","4108228.3300","1.78569514903277","17750.3800","20671411","20906484","-0.0112440236244411","84961842","84603466","0.00423594938770003","3748492","3528836","0.0622460210675702","14837501","14002662","0.0596200208217552","15999093","16052456","-0.00332428881910656","65581404","65451090","0.00199101344225131","8420810","8382864","0.00452661524748582","34217939","33155038","0.032058506462879","24419903","24435320","-0.000630930963867058","99799343","98606128","0.012100819940927","41406","9717","3.26119172584131","148198","33462","3.42884465961389","207","12516","278","1663","2260579557","869023","0","7901202","8038597","-0.0170919129295821","8925787","8844367","0.00920585950356877","5245677","4982142","0.0528959230788685","24419903","24435320","-0.000630930963867058","M","486.7626","530.2949","-0.0820907385682947","179324172","175655151","0.0208876368219911"
"89","2016-05-01","2016","5","May","3166936573.0000","3305160142.0000","-0.0418205360894734","15847531365.0000","16614199471.0000","-0.0461453533971477","2970153244.0000","3084276597.0000","-0.0370016596796166","14501427648.0000","15190690323.0000","-0.0453740192410083","6137089818.0000","6389436739.0000","-0.0394943922771343","30348959014.0000","31804889794.0000","-0.0457769478036255","651587690.6000","670146054.1000","-0.0276930131669934","3287430889.6000","3484548515.6000","-0.0565690576892595","899968128.9000","877054429.0000","0.0261257444718975","4561921916.9000","4518673762.7000","0.00957098398140572","1551555820.0000","1547200483.0000","0.00281497908503432","7849352806.0000","8003222277.0000","-0.0192259399619821","6875458674.0000","7190143261.0000","-0.0437661080700406","34344691531.0000","36111706454.0000","-0.0489319142326012","930449352.3000","862963495.4000","0.0782024468702689","4431477303.5000","4288321159.2000","0.0333827945681909","7805908026.0000","8053106756.0000","-0.030696070161472","38776168836.0000","40400027612.0000","-0.0401944966868702","117262388.7000","116469533.9000","0.00680740081505555","577857014.8000","591915539.6000","-0.0237508966389028","3351374.3900","1164310.5300","1.87841972020987","14795646.1200","5272538.8600","1.80617109003157","17985.5500","20499458","19835017","0.0334983831876726","105461300","104438483","0.00979348771276197","3667003","3234885","0.133580637333321","18504504","17237547","0.0734998431041261","15877869","15146122","0.0483124987373005","81459273","80597212","0.010695915883542","8288592","7923780","0.0460401475053573","42506531","41078818","0.0347554547455577","24166461","23069902","0.0475320181247411","123965804","121676030","0.0188186120142151","47963","10978","3.36901074877027","196161","44440","3.41406390639064","208","12512","277","1678","2304096347","872908","0","7593612","7329068","0.0360951760851448","9132201","8653334","0.0553390173082421","5166483","4697507","0.0998350827364387","24166461","23069902","0.0475320181247411","M","502.4855","549.8612","-0.0861593798580442","182506069","172115334","0.0603707685917165"
"90","2016-06-01","2016","6","Jun","3086558383.0000","3258748149.0000","-0.0528392370710941","18934089748.0000","19872947620.0000","-0.047243010445775","2722723365.0000","2827263053.0000","-0.0369755788691375","17224151013.0000","18017953376.0000","-0.0440561892038942","5809281748.0000","6086011202.0000","-0.0454697575826118","36158240762.0000","37890900996.0000","-0.0457276071155687","573947024.4000","581521420.7000","-0.013025137218303","3861377914.0000","4066069936.3000","-0.0503414908023603","850126690.3000","839213111.1000","0.0130045384845037","5412048607.2000","5357886873.8000","0.0101087862949944","1424073715.0000","1420734532.0000","0.00235032155887656","9273426521.0000","9423956809.0000","-0.0159731513047939","6539450920.0000","6847671129.0000","-0.0450109538255543","40884142451.0000","42959377583.0000","-0.0483069180411314","811327358.9000","779600739.3000","0.0406959844964837","5242804662.4000","5067921898.5000","0.0345077859135441","7350778279.0000","7627271868.0000","-0.0362506534164622","46126947115.0000","48027299480.0000","-0.0395681703026289","117422815.5000","120526134.8000","-0.0257481027260156","695279830.3000","712441674.4000","-0.024088770655441","3560906.2100","1569562.5000","1.26872533588181","18356552.3300","6842101.3600","1.68288225563499","16908.8400","19575124","19394999","0.00928718789828244","125036424","123833482","0.00971419022199505","3346220","3117681","0.0733041642169292","21850724","20355228","0.0734698722116991","15236966","15159897","0.00508374166394402","96696239","95757109","0.00980741805812036","7684378","7352783","0.0450978901458128","50190909","48431601","0.0363256213644476","22921344","22512680","0.0181526144377302","146887148","144188710","0.0187146275183404","48504","17599","1.75606568555032","244665","62039","2.94372894469608","207","12505","277","1709","2337585197","875896","0","7234855","7013902","0.0315021510138009","8651464","8746002","-0.010809281772403","4910030","4484795","0.0948170429194646","22921344","22512679","0.0181526596634723","M","511.2746","548.0193","-0.0670500108299106","175841242","168220395","0.0453027529747508"
"91","2016-07-01","2016","7","Jul","2901972393.0000","3251786045.0000","-0.107575851288826","21836062141.0000","23124733665.0000","-0.0557269779911214","2386318172.0000","2677436291.0000","-0.108730175944269","19610469185.0000","20695389667.0000","-0.0524232932772447","5288290565.0000","5929222336.0000","-0.108097105265981","41446531327.0000","43820123332.0000","-0.0541667121065966","469125869.8000","538190569.5000","-0.128327591775091","4330503783.8000","4604260505.8000","-0.0594572617372861","791598890.8000","828993035.0000","-0.0451079111901103","6203647498.0000","6186879908.8000","0.00271018501202042","1260724761.0000","1367183604.0000","-0.0778672613455361","10534151282.0000","10791140413.0000","-0.0238148259743157","5932366932.0000","6690160239.0000","-0.113269829111488","46816509383.0000","49649537822.0000","-0.0570605198613686","723049143.7000","721272511.8000","0.00246319091735003","5965853806.1000","5789194410.3000","0.0305153676452274","6655416076.0000","7411432751.0000","-0.102006818438445","52782363191.0000","55438732231.0000","-0.0479154001742237","106400750.0000","115026811.2000","-0.0749917441856373","801680580.3000","827468485.6000","-0.0311648186592884","2962726.8400","1567573.1700","0.890008643105317","21319279.1700","8409674.5300","1.53508968675866","15301.9200","18578810","19596652","-0.0519395864150672","143615234","143430134","0.00129052378909442","3201791","3078437","0.0400703343937199","25052515","23433665","0.0690822370295043","14830262","15699402","-0.055361344336555","111526501","111456511","0.00062795793060488","6950339","6975687","-0.00363376395758583","57141248","55407288","0.0312948000631253","21780601","22675089","-0.0394480480319173","168667749","166863799","0.0108109129170672","53054","16289","2.25704463134631","297719","78328","2.80092687161679","206","12501","276","1721","2375934872","879043","0","6906516","7304942","-0.0545419799363226","8433777","8826663","-0.0445112722667672","4567856","4356940","0.0484092046252645","21780601","22675089","-0.0394480480319173","M","491.5492","527.9344","-0.0689199264151001","172605448","172770171","-0.000953422683132032"
"92","2016-08-01","2016","8","Aug","3020317973.0000","2967563426.0000","0.0177770579519199","24856380114.0000","26092297091.0000","-0.0473671203684977","2607193525.0000","2562495056.0000","0.0174433386301917","22217662710.0000","23257884723.0000","-0.0447255640566191","5627511498.0000","5530058482.0000","0.0176224205073425","47074042825.0000","49350181814.0000","-0.0461222006755462","529874586.5000","544077726.2000","-0.0261049828288302","4860378370.3000","5148338232.0000","-0.0559325842094362","838485583.1000","800166351.9000","0.0478890809504933","7042133081.1000","6987046260.7000","0.00788413563394399","1368360170.0000","1344244078.0000","0.0179402627801645","11902511452.0000","12135384491.0000","-0.0191895888566783","6348590779.0000","6313152141.0000","0.00561346173963527","53165100162.0000","55962689963.0000","-0.0499902667804146","762486557.7000","669836956.9000","0.138316645335279","6728340363.8000","6459031367.2000","0.0416949510367134","7111077337.0000","6982989098.0000","0.0183428954567158","59893440528.0000","62421721329.0000","-0.0405032214295155","115205669.2000","108686538.0000","0.0599810364739008","916886249.5000","936155023.6000","-0.0205828881053285","5342889.2400","1690764.6500","2.16004314379296","26662168.4100","10100439.1800","1.63970387176768","16302.3300","20107772","19283519","0.042743909967885","163723006","162713653","0.00620324712395216","3452473","2971804","0.161743170141772","28504988","26405469","0.0795107634710067","16303992","15415320","0.0576486248744755","127830493","126871831","0.00755614538265787","7256253","6840003","0.0608552364670015","64397501","62247291","0.034543029350466","23560245","22255323","0.0586341523778379","192227994","189119122","0.0164386972989437","95434","17055","4.59566109645265","393153","95383","3.12183512785297","207","12522","276","1742","2414836342","882472","0","8085893","7352690","0.099719014401532","8618813","8554295","0.00754217618167248","4731751","4203927","0.125554987039499","23560245","22255323","0.0586341523778379","M","467.8865","488.0831","-0.0413794290357523","179816104","165913483","0.0837944014471687"
